"cell_Names","genes","db","index"
"Cardiomyocytes","NKX2-5","PanglaoDB","1820"
"Cardiomyocytes","PNMT","PanglaoDB","1821"
"Cardiomyocytes","ACTA1","PanglaoDB","1822"
"Cardiomyocytes","CD36","PanglaoDB","1823"
"Cardiomyocytes","RBM20","PanglaoDB","1824"
"Cardiomyocytes","VLDLR","PanglaoDB","1825"
"Cardiomyocytes","ALPK3","PanglaoDB","1826"
"Cardiomyocytes","RBM24","PanglaoDB","1827"
"Cardiomyocytes","FABP4","PanglaoDB","1828"
"Cardiomyocytes","CKMT2","PanglaoDB","1829"
"Cardiomyocytes","SPEG","PanglaoDB","1830"
"Cardiomyocytes","MYH7B","PanglaoDB","1831"
"Cardiomyocytes","MYOM2","PanglaoDB","1832"
"Cardiomyocytes","MYOM1","PanglaoDB","1833"
"Cardiomyocytes","COX8B","PanglaoDB","1834"
"Cardiomyocytes","PDLIM5","PanglaoDB","1835"
"Cardiomyocytes","MYH7","PanglaoDB","1836"
"Cardiomyocytes","PLN","PanglaoDB","1837"
"Cardiomyocytes","TCAP","PanglaoDB","1838"
"Cardiomyocytes","SORBS2","PanglaoDB","1839"
"Cardiomyocytes","RYR2","PanglaoDB","1840"
"Cardiomyocytes","OBSCN","PanglaoDB","1841"
"Cardiomyocytes","ACTC1","PanglaoDB","1842"
"Cardiomyocytes","MYL3","PanglaoDB","1843"
"Cardiomyocytes","CORO6","PanglaoDB","1844"
"Cardiomyocytes","PDE4D","PanglaoDB","1845"
"Cardiomyocytes","NEXN","PanglaoDB","1846"
"Cardiomyocytes","MHRT","PanglaoDB","1847"
"Cardiomyocytes","FHL2","PanglaoDB","1848"
"Cardiomyocytes","MYBPC3","PanglaoDB","1849"
"Cardiomyocytes","MYH6","PanglaoDB","1850"
"Cardiomyocytes","TTN","PanglaoDB","1851"
"Cardiomyocytes","GPIHBP1","PanglaoDB","1852"
"Cardiomyocytes","AQP1","PanglaoDB","1853"
"Cardiomyocytes","DMD","PanglaoDB","1854"
"Cardiomyocytes","MFN2","PanglaoDB","1855"
"Cardiomyocytes","ASB2","PanglaoDB","1856"
"Cardiomyocytes","ART3","PanglaoDB","1857"
"Cardiomyocytes","RRAD","PanglaoDB","1858"
"Cardiomyocytes","ADPRHL1","PanglaoDB","1859"
"Cardiomyocytes","JPH2","PanglaoDB","1860"
"Cardiomyocytes","PYGM","PanglaoDB","1861"
"Cardiomyocytes","HSPB7","PanglaoDB","1862"
"Cardiomyocytes","MYOZ2","PanglaoDB","1863"
"Cardiomyocytes","ENO3","PanglaoDB","1864"
"Cardiomyocytes","TRDN","PanglaoDB","1865"
"Cardiomyocytes","ACTN2","PanglaoDB","1866"
"Cardiomyocytes","TNNI1","PanglaoDB","1867"
"Cardiomyocytes","SMPX","PanglaoDB","1868"
"Cardiomyocytes","MYL7","PanglaoDB","1869"
"Cardiomyocytes","TBX20","PanglaoDB","1870"
"Cardiomyocytes","TRIM63","PanglaoDB","1871"
"Cardiomyocytes","MB","PanglaoDB","1872"
"Cardiomyocytes","CTGF","PanglaoDB","1873"
"Cardiomyocytes","MYL4","PanglaoDB","1874"
"Cardiomyocytes","LOX","PanglaoDB","1875"
"Cardiomyocytes","CTNNB1","PanglaoDB","1876"
"Cardiomyocytes","CPT1A","PanglaoDB","1877"
"Cardiomyocytes","SOX18","PanglaoDB","1878"
"Cardiomyocytes","NOTCH1","PanglaoDB","1879"
"Cardiomyocytes","SLN","PanglaoDB","1880"
"Cardiomyocytes","CSRP3","PanglaoDB","1881"
"Cardiomyocytes","TXLNB","PanglaoDB","1882"
"Cardiomyocytes","ATP2A2","PanglaoDB","1883"
"Cardiomyocytes","CKM","PanglaoDB","1884"
"Cardiomyocytes","CKB","PanglaoDB","1885"
"Cardiomyocytes","CXCR4","PanglaoDB","1886"
"Cardiomyocytes","IL11RA","PanglaoDB","1887"
"Cardiomyocytes","MITF","PanglaoDB","1888"
"Cardiomyocytes","ZFPM2","PanglaoDB","1889"
"Cardiomyocytes","BDNF","PanglaoDB","1890"
"Cardiomyocytes","GJA5","PanglaoDB","1891"
"Cardiomyocytes","FMOD","PanglaoDB","1892"
"Cardiomyocytes","MTTP","PanglaoDB","1893"
"Cardiomyocytes","SLC5A1","PanglaoDB","1894"
"Cardiomyocytes","ADIPOQ","PanglaoDB","1895"
"Cardiomyocytes","TRPV1","PanglaoDB","1896"
"Cardiomyocytes","HAMP","PanglaoDB","1897"
"Cardiomyocytes","SGPL1","PanglaoDB","1898"
"Cardiomyocytes","HMGB2","PanglaoDB","1899"
"Cardiomyocytes","STC1","PanglaoDB","1900"
"Cardiomyocytes","FGF23","PanglaoDB","1901"
"Cardiomyocytes","STRN","PanglaoDB","1902"
"Cardiomyocytes","HEY2","PanglaoDB","1903"
"Cardiomyocytes","ADIPOR1","PanglaoDB","1904"
"Cardiomyocytes","ADIPOR2","PanglaoDB","1905"
"Cardiomyocytes","PDE1A","PanglaoDB","1906"
"Cardiomyocytes","BMP4","PanglaoDB","1907"
"Cardiomyocytes","CASQ2","PanglaoDB","1908"
"Cardiomyocytes","TPM1","PanglaoDB","1909"
"Cholangiocytes","SSTR2","PanglaoDB","1910"
"Cholangiocytes","SLC4A2","PanglaoDB","1911"
"Cholangiocytes","SCTR","PanglaoDB","1912"
"Cholangiocytes","KRT7","PanglaoDB","1913"
"Cholangiocytes","KCNN2","PanglaoDB","1914"
"Cholangiocytes","ITGB4","PanglaoDB","1915"
"Cholangiocytes","GGT6","PanglaoDB","1916"
"Cholangiocytes","CFTR","PanglaoDB","1917"
"Cholangiocytes","CCKBR","PanglaoDB","1918"
"Cholangiocytes","AQP4","PanglaoDB","1919"
"Cholangiocytes","AQP1","PanglaoDB","1920"
"Cholangiocytes","PIGR","PanglaoDB","1921"
"Cholangiocytes","GGT1","PanglaoDB","1922"
"Cholangiocytes","JAG1","PanglaoDB","1923"
"Cholangiocytes","GPBAR1","PanglaoDB","1924"
"Cholangiocytes","GGT7","PanglaoDB","1925"
"Cholangiocytes","KRT19","PanglaoDB","1926"
"Cholangiocytes","ONECUT2","PanglaoDB","1927"
"Cholangiocytes","ALPL","PanglaoDB","1928"
"Cholangiocytes","HNF1B","PanglaoDB","1929"
"Cholangiocytes","ALB","PanglaoDB","1930"
"Cholangiocytes","AGR2","PanglaoDB","1931"
"Cholangiocytes","MUC3","PanglaoDB","1932"
"Cholangiocytes","TFF3","PanglaoDB","1933"
"Cholangiocytes","TFF1","PanglaoDB","1934"
"Cholangiocytes","SOX9","PanglaoDB","1935"
"Cholangiocytes","EPCAM","PanglaoDB","1936"
"Cholangiocytes","CLDN4","PanglaoDB","1937"
"Cholangiocytes","MMP7","PanglaoDB","1938"
"Cholangiocytes","TFF2","PanglaoDB","1939"
"Cholangiocytes","SCGB3A1","PanglaoDB","1940"
"Cholangiocytes","FXYD2","PanglaoDB","1941"
"Cholangiocytes","DEFB1","PanglaoDB","1942"
"Cholangiocytes","CD24","PanglaoDB","1943"
"Cholangiocytes","LCN2","PanglaoDB","1944"
"Cholangiocytes","CXCL1","PanglaoDB","1945"
"Cholangiocytes","CXCL6","PanglaoDB","1946"
"Cholangiocytes","LGALS2","PanglaoDB","1947"
"Cholangiocytes","TACSTD2","PanglaoDB","1948"
"Cholangiocytes","ELF3","PanglaoDB","1949"
"Cholangiocytes","SPP1","PanglaoDB","1950"
"Cholangiocytes","MUC5B","PanglaoDB","1951"
"Cholangiocytes","LGALS4","PanglaoDB","1952"
"Cholinergic neurons","CHAT","PanglaoDB","1953"
"Cholinergic neurons","SLC18A3","PanglaoDB","1954"
"Cholinergic neurons","ACHE","PanglaoDB","1955"
"Cholinergic neurons","SLC5A7","PanglaoDB","1956"
"Chondrocytes","PRG4","PanglaoDB","1957"
"Chondrocytes","TNC","PanglaoDB","1958"
"Chondrocytes","CRTAC1","PanglaoDB","1959"
"Chondrocytes","BCL2","PanglaoDB","1960"
"Chondrocytes","CREB3L2","PanglaoDB","1961"
"Chondrocytes","RUNX2","PanglaoDB","1962"
"Chondrocytes","ACAN","PanglaoDB","1963"
"Chondrocytes","COL11A2","PanglaoDB","1964"
"Chondrocytes","COL2A1","PanglaoDB","1965"
"Chondrocytes","COL9A2","PanglaoDB","1966"
"Chondrocytes","COMP","PanglaoDB","1967"
"Chondrocytes","MATN3","PanglaoDB","1968"
"Chondrocytes","RUNX3","PanglaoDB","1969"
"Chondrocytes","SOX5","PanglaoDB","1970"
"Chondrocytes","SOX6","PanglaoDB","1971"
"Chondrocytes","ACVR1","PanglaoDB","1972"
"Chondrocytes","BMP2","PanglaoDB","1973"
"Chondrocytes","BMP7","PanglaoDB","1974"
"Chondrocytes","BMPR1A","PanglaoDB","1975"
"Chondrocytes","CNMD","PanglaoDB","1976"
"Chondrocytes","CTNNB1","PanglaoDB","1977"
"Chondrocytes","FGF18","PanglaoDB","1978"
"Chondrocytes","FGF9","PanglaoDB","1979"
"Chondrocytes","FGFR2","PanglaoDB","1980"
"Chondrocytes","FGFR3","PanglaoDB","1981"
"Chondrocytes","GLI2","PanglaoDB","1982"
"Chondrocytes","GLI3","PanglaoDB","1983"
"Chondrocytes","IHH","PanglaoDB","1984"
"Chondrocytes","PBX2","PanglaoDB","1985"
"Chondrocytes","PBX3","PanglaoDB","1986"
"Chondrocytes","PTCH1","PanglaoDB","1987"
"Chondrocytes","PTH1R","PanglaoDB","1988"
"Chondrocytes","PTHLH","PanglaoDB","1989"
"Chondrocytes","SMO","PanglaoDB","1990"
"Chondrocytes","STAT1","PanglaoDB","1991"
"Chondrocytes","TGFBR1","PanglaoDB","1992"
"Chondrocytes","MMP13","PanglaoDB","1993"
"Chondrocytes","MMP14","PanglaoDB","1994"
"Chondrocytes","VEGFA","PanglaoDB","1995"
"Chondrocytes","MMP9","PanglaoDB","1996"
"Chondrocytes","ITGA3","PanglaoDB","1997"
"Chondrocytes","MATN1","PanglaoDB","1998"
"Chondrocytes","COL9A1","PanglaoDB","1999"
"Chondrocytes","COL10A1","PanglaoDB","2000"
"Chondrocytes","IGF1","PanglaoDB","2001"
"Chondrocytes","IGF2","PanglaoDB","2002"
"Chondrocytes","MIA","PanglaoDB","2003"
"Chondrocytes","SDC3","PanglaoDB","2004"
"Chondrocytes","CHI3L2","PanglaoDB","2005"
"Chondrocytes","CHI3L1","PanglaoDB","2006"
"Chondrocytes","EMP1","PanglaoDB","2007"
"Chondrocytes","COL6A1","PanglaoDB","2008"
"Chondrocytes","CYTL1","PanglaoDB","2009"
"Chondrocytes","LCN2","PanglaoDB","2010"
"Chondrocytes","AC159092.1","PanglaoDB","2011"
"Chondrocytes","LUM","PanglaoDB","2012"
"Chondrocytes","CAPN6","PanglaoDB","2013"
"Chondrocytes","GADD45B","PanglaoDB","2014"
"Chondrocytes","SCRG1","PanglaoDB","2015"
"Chondrocytes","STFA3","PanglaoDB","2016"
"Chondrocytes","RETNLG","PanglaoDB","2017"
"Chondrocytes","STFA1","PanglaoDB","2018"
"Chondrocytes","FMOD","PanglaoDB","2019"
"Chondrocytes","HAPLN1","PanglaoDB","2020"
"Chondrocytes","COL11A1","PanglaoDB","2021"
"Chondrocytes","S100A9","PanglaoDB","2022"
"Chondrocytes","CHAD","PanglaoDB","2023"
"Chondrocytes","COL9A3","PanglaoDB","2024"
"Chondrocytes","DLK1","PanglaoDB","2025"
"Chondrocytes","S100A8","PanglaoDB","2026"
"Chondrocytes","CHODL","PanglaoDB","2027"
"Choroid plexus cells","TTR","PanglaoDB","2028"
"Choroid plexus cells","KL","PanglaoDB","2029"
"Choroid plexus cells","SOSTDC1","PanglaoDB","2030"
"Choroid plexus cells","CLIC6","PanglaoDB","2031"
"Choroid plexus cells","SLC4A10","PanglaoDB","2032"
"Choroid plexus cells","HTR2C","PanglaoDB","2033"
"Choroid plexus cells","AQP1","PanglaoDB","2034"
"Choroid plexus cells","SLC16A2","PanglaoDB","2035"
"Choroid plexus cells","SLC4A2","PanglaoDB","2036"
"Choroid plexus cells","SLC4A5","PanglaoDB","2037"
"Choroid plexus cells","SLC31A1","PanglaoDB","2038"
"Choroid plexus cells","CAR12","PanglaoDB","2039"
"Choroid plexus cells","CLDN2","PanglaoDB","2040"
"Choroid plexus cells","SLC13A4","PanglaoDB","2041"
"Choroid plexus cells","SLC29A4","PanglaoDB","2042"
"Choroid plexus cells","PRLR","PanglaoDB","2043"
"Choroid plexus cells","CLDN1","PanglaoDB","2044"
"Choroid plexus cells","SLC2A12","PanglaoDB","2045"
"Choroid plexus cells","WFIKKN2","PanglaoDB","2046"
"Choroid plexus cells","SLC23A2","PanglaoDB","2047"
"Choroid plexus cells","SLC26A11","PanglaoDB","2048"
"Ciliated cells","SEC14L3","PanglaoDB","2049"
"Ciliated cells","CCDC153","PanglaoDB","2050"
"Ciliated cells","DYNLT1C","PanglaoDB","2051"
"Ciliated cells","FAM161A","PanglaoDB","2052"
"Ciliated cells","TMEM212","PanglaoDB","2053"
"Ciliated cells","USMG5","PanglaoDB","2054"
"Ciliated cells","CCDC181","PanglaoDB","2055"
"Ciliated cells","CES1D","PanglaoDB","2056"
"Ciliated cells","FOXJ1","PanglaoDB","2057"
"Ciliated cells","CCDC17","PanglaoDB","2058"
"Ciliated cells","CCDC39","PanglaoDB","2059"
"Ciliated cells","FAM177A","PanglaoDB","2060"
"Ciliated cells","ODF3B","PanglaoDB","2061"
"Ciliated cells","CYP2S1","PanglaoDB","2062"
"Ciliated cells","LRRC23","PanglaoDB","2063"
"Ciliated cells","SCGB1A1","PanglaoDB","2064"
"Ciliated cells","APPL2","PanglaoDB","2065"
"Ciliated cells","TUBB4B","PanglaoDB","2066"
"Clara cells","SYT2","PanglaoDB","2067"
"Clara cells","CYP2E1","PanglaoDB","2068"
"Clara cells","SCGB1A1","PanglaoDB","2069"
"Clara cells","FOXM1","PanglaoDB","2070"
"Clara cells","CYP2F2","PanglaoDB","2071"
"Clara cells","CTSE","PanglaoDB","2072"
"Clara cells","MUC5B","PanglaoDB","2073"
"Clara cells","SCGB3A2","PanglaoDB","2074"
"Clara cells","SFTPC","PanglaoDB","2075"
"Clara cells","MUC1","PanglaoDB","2076"
"Clara cells","CYP4B1","PanglaoDB","2077"
"Clara cells","ALDH1A1","PanglaoDB","2078"
"Clara cells","BPIFA1","PanglaoDB","2079"
"Clara cells","SCGB3A1","PanglaoDB","2080"
"Clara cells","MUC4","PanglaoDB","2081"
"Clara cells","AHR","PanglaoDB","2082"
"Clara cells","MMP28","PanglaoDB","2083"
"Clara cells","LEPR","PanglaoDB","2084"
"Clara cells","ERN1","PanglaoDB","2085"
"Clara cells","SFTPA1","PanglaoDB","2086"
"Clara cells","CARM1","PanglaoDB","2087"
"Clara cells","CYP2B10","PanglaoDB","2088"
"Clara cells","RAB3D","PanglaoDB","2089"
"Clara cells","SFTPD","PanglaoDB","2090"
"Crypt cells","KCNE3","PanglaoDB","2091"
"Crypt cells","KCNQ1","PanglaoDB","2092"
"Crypt cells","OLFM4","PanglaoDB","2093"
"Crypt cells","PROM1","PanglaoDB","2094"
"Crypt cells","LGR5","PanglaoDB","2095"
"Crypt cells","EPHB2","PanglaoDB","2096"
"Crypt cells","ASCL2","PanglaoDB","2097"
"Crypt cells","BMI1","PanglaoDB","2098"
"Crypt cells","HOPX","PanglaoDB","2099"
"Crypt cells","LRIG1","PanglaoDB","2100"
"Crypt cells","TERT","PanglaoDB","2101"
"Crypt cells","MSI1","PanglaoDB","2102"
"Crypt cells","SMOC2","PanglaoDB","2103"
"Crypt cells","TNFRSF19","PanglaoDB","2104"
"Crypt cells","SLC12A2","PanglaoDB","2105"
"Crypt cells","AXIN2","PanglaoDB","2106"
"Decidual cells","XCL1","PanglaoDB","2107"
"Decidual cells","IGFBP1","PanglaoDB","2108"
"Decidual cells","XCL2","PanglaoDB","2109"
"Decidual cells","CTSW","PanglaoDB","2110"
"Decidual cells","IL32","PanglaoDB","2111"
"Decidual cells","TRDC","PanglaoDB","2112"
"Decidual cells","KLRC1","PanglaoDB","2113"
"Decidual cells","PRL","PanglaoDB","2114"
"Decidual cells","CST7","PanglaoDB","2115"
"Decidual cells","AREG","PanglaoDB","2116"
"Delta cells","PDX1","PanglaoDB","2117"
"Delta cells","FFAR4","PanglaoDB","2118"
"Delta cells","SST","PanglaoDB","2119"
"Delta cells","PCSK9","PanglaoDB","2120"
"Delta cells","RBP4","PanglaoDB","2121"
"Delta cells","PAX4","PanglaoDB","2122"
"Delta cells","RESP18","PanglaoDB","2123"
"Delta cells","HHEX","PanglaoDB","2124"
"Delta cells","ISL1","PanglaoDB","2125"
"Delta cells","SCGN","PanglaoDB","2126"
"Delta cells","KCNK16","PanglaoDB","2127"
"Delta cells","IAPP","PanglaoDB","2128"
"Delta cells","FXYD2","PanglaoDB","2129"
"Delta cells","NPTX2","PanglaoDB","2130"
"Delta cells","GPC5-AS1","PanglaoDB","2131"
"Delta cells","UCP2","PanglaoDB","2132"
"Delta cells","LEPR","PanglaoDB","2133"
"Delta cells","BAIAP3","PanglaoDB","2134"
"Delta cells","MS4A8","PanglaoDB","2135"
"Delta cells","CASR","PanglaoDB","2136"
"Delta cells","BCHE","PanglaoDB","2137"
"Delta cells","GABRB3","PanglaoDB","2138"
"Delta cells","UNC5B","PanglaoDB","2139"
"Delta cells","EDN3","PanglaoDB","2140"
"Delta cells","PRG4","PanglaoDB","2141"
"Delta cells","GHSR","PanglaoDB","2142"
"Delta cells","FRZB","PanglaoDB","2143"
"Delta cells","PCSK1","PanglaoDB","2144"
"Delta cells","GABRG2","PanglaoDB","2145"
"Delta cells","POU3F1","PanglaoDB","2146"
"Delta cells","BHLHE41","PanglaoDB","2147"
"Delta cells","EHF","PanglaoDB","2148"
"Delta cells","LCORL","PanglaoDB","2149"
"Delta cells","ETV1","PanglaoDB","2150"
"Dendritic cells","TNF","PanglaoDB","2151"
"Dendritic cells","IL6","PanglaoDB","2152"
"Dendritic cells","CD86","PanglaoDB","2153"
"Dendritic cells","CD83","PanglaoDB","2154"
"Dendritic cells","CD1A","PanglaoDB","2155"
"Dendritic cells","CR2","PanglaoDB","2156"
"Dendritic cells","IL12A","PanglaoDB","2157"
"Dendritic cells","TLR9","PanglaoDB","2158"
"Dendritic cells","TLR7","PanglaoDB","2159"
"Dendritic cells","CD1C","PanglaoDB","2160"
"Dendritic cells","CD209","PanglaoDB","2161"
"Dendritic cells","IRF7","PanglaoDB","2162"
"Dendritic cells","LAMP3","PanglaoDB","2163"
"Dendritic cells","CD1B","PanglaoDB","2164"
"Dendritic cells","TREM2","PanglaoDB","2165"
"Dendritic cells","FABP4","PanglaoDB","2166"
"Dendritic cells","S100A9","PanglaoDB","2167"
"Dendritic cells","ARG1","PanglaoDB","2168"
"Dendritic cells","SIGLECH","PanglaoDB","2169"
"Dendritic cells","HLA-DRA","PanglaoDB","2170"
"Dendritic cells","HLA-DQA1","PanglaoDB","2171"
"Dendritic cells","HLA-DMB","PanglaoDB","2172"
"Dendritic cells","HLA-DMA","PanglaoDB","2173"
"Dendritic cells","HLA-DQB1","PanglaoDB","2174"
"Dendritic cells","CLEC10A","PanglaoDB","2175"
"Dendritic cells","HLA-DRB1","PanglaoDB","2176"
"Dendritic cells","HLA-DPA1","PanglaoDB","2177"
"Dendritic cells","HLA-DPB1","PanglaoDB","2178"
"Dendritic cells","CD209F","PanglaoDB","2179"
"Dendritic cells","DNASE1L3","PanglaoDB","2180"
"Dendritic cells","CLEC9A","PanglaoDB","2181"
"Dendritic cells","LILRB2","PanglaoDB","2182"
"Dendritic cells","ETV6","PanglaoDB","2183"
"Dendritic cells","CD163","PanglaoDB","2184"
"Dendritic cells","CXCR4","PanglaoDB","2185"
"Dendritic cells","CXCL8","PanglaoDB","2186"
"Dendritic cells","VSIG4","PanglaoDB","2187"
"Dendritic cells","NR4A3","PanglaoDB","2188"
"Dendritic cells","CCR7","PanglaoDB","2189"
"Dendritic cells","TRAF1","PanglaoDB","2190"
"Dendritic cells","RELB","PanglaoDB","2191"
"Dendritic cells","BATF3","PanglaoDB","2192"
"Dendritic cells","CCL22","PanglaoDB","2193"
"Dendritic cells","SLAMF7","PanglaoDB","2194"
"Dendritic cells","XCR1","PanglaoDB","2195"
"Dendritic cells","H2-DMA","PanglaoDB","2196"
"Dendritic cells","CXCL16","PanglaoDB","2197"
"Dendritic cells","SCIMP","PanglaoDB","2198"
"Dendritic cells","FCGR2B","PanglaoDB","2199"
"Dendritic cells","FGD2","PanglaoDB","2200"
"Dendritic cells","RAB7B","PanglaoDB","2201"
"Dendritic cells","NAAA","PanglaoDB","2202"
"Dendritic cells","HCK","PanglaoDB","2203"
"Dendritic cells","CD180","PanglaoDB","2204"
"Dendritic cells","RETNLA","PanglaoDB","2205"
"Dendritic cells","HFE","PanglaoDB","2206"
"Dendritic cells","CCR2","PanglaoDB","2207"
"Dendritic cells","RYR1","PanglaoDB","2208"
"Dendritic cells","ITGAE","PanglaoDB","2209"
"Dendritic cells","SEMA4A","PanglaoDB","2210"
"Dendritic cells","DPP4","PanglaoDB","2211"
"Dendritic cells","SLAMF8","PanglaoDB","2212"
"Dendritic cells","CXCR3","PanglaoDB","2213"
"Dendritic cells","BTLA","PanglaoDB","2214"
"Dendritic cells","FLT3","PanglaoDB","2215"
"Dendritic cells","TLR3","PanglaoDB","2216"
"Dendritic cells","H2-M2","PanglaoDB","2217"
"Dendritic cells","ITGAX","PanglaoDB","2218"
"Dendritic cells","GPR132","PanglaoDB","2219"
"Dendritic cells","ADAM19","PanglaoDB","2220"
"Dendritic cells","AMICA1","PanglaoDB","2221"
"Dendritic cells","AP1S3","PanglaoDB","2222"
"Dendritic cells","ASS1","PanglaoDB","2223"
"Dendritic cells","ADGRG5","PanglaoDB","2224"
"Dendritic cells","GPR68","PanglaoDB","2225"
"Dendritic cells","H2-EB2","PanglaoDB","2226"
"Dendritic cells","KIT","PanglaoDB","2227"
"Dendritic cells","KLRI1","PanglaoDB","2228"
"Dendritic cells","KMO","PanglaoDB","2229"
"Dendritic cells","P2RY10","PanglaoDB","2230"
"Dendritic cells","NECTIN1","PanglaoDB","2231"
"Dendritic cells","RAB30","PanglaoDB","2232"
"Dendritic cells","SEPT6","PanglaoDB","2233"
"Dendritic cells","ZBTB46","PanglaoDB","2234"
"Dendritic cells","S100A4","PanglaoDB","2235"
"Dendritic cells","CLEC7A","PanglaoDB","2236"
"Dendritic cells","AIF1","PanglaoDB","2237"
"Dendritic cells","LST1","PanglaoDB","2238"
"Dendritic cells","CTSS","PanglaoDB","2239"
"Dendritic cells","CD209A","PanglaoDB","2240"
"Dendritic cells","CD209B","PanglaoDB","2241"
"Dendritic cells","IRF8","PanglaoDB","2242"
"Dendritic cells","H2-AB1","PanglaoDB","2243"
"Dendritic cells","ADGRE1","PanglaoDB","2244"
"Dendritic cells","CCL17","PanglaoDB","2245"
"Dendritic cells","CD14","PanglaoDB","2246"
"Dendritic cells","CD207","PanglaoDB","2247"
"Dendritic cells","CD8A","PanglaoDB","2248"
"Dendritic cells","CX3CR1","PanglaoDB","2249"
"Dendritic cells","H2-EB1","PanglaoDB","2250"
"Dendritic cells","ITGAM","PanglaoDB","2251"
"Dendritic cells","LY75","PanglaoDB","2252"
"Dendritic cells","PDCD1LG2","PanglaoDB","2253"
"Dendritic cells","PTPRC","PanglaoDB","2254"
"Dendritic cells","SIRPA","PanglaoDB","2255"
"Dendritic cells","FCGR3A","PanglaoDB","2256"
"Dendritic cells","FTL","PanglaoDB","2257"
"Dendritic cells","SERPINA1","PanglaoDB","2258"
"Dendritic cells","AXL","PanglaoDB","2259"
"Dendritic cells","PPP1R14A","PanglaoDB","2260"
"Dendritic cells","SIGLEC6","PanglaoDB","2261"
"Dendritic cells","CD22","PanglaoDB","2262"
"Dendritic cells","DAB2","PanglaoDB","2263"
"Dendritic cells","S100A8","PanglaoDB","2264"
"Dendritic cells","VCAN","PanglaoDB","2265"
"Dendritic cells","LYZ","PanglaoDB","2266"
"Dendritic cells","ANXA1","PanglaoDB","2267"
"Dendritic cells","FCER1A","PanglaoDB","2268"
"Dendritic cells","C1ORF54","PanglaoDB","2269"
"Dendritic cells","CADM1","PanglaoDB","2270"
"Dendritic cells","CAMK2D","PanglaoDB","2271"
"Dendritic cells","LGALS3","PanglaoDB","2272"
"Dendritic cells","NAPSA","PanglaoDB","2273"
"Dendritic cells","PLBD1","PanglaoDB","2274"
"Dendritic cells","RNASE6","PanglaoDB","2275"
"Dendritic cells","PLAC8","PanglaoDB","2276"
"Dendritic cells","IFITM6","PanglaoDB","2277"
"Dendritic cells","EAR2","PanglaoDB","2278"
"Dendritic cells","H2AFY","PanglaoDB","2279"
"Dendritic cells","SLC11A1","PanglaoDB","2280"
"Distal tubule cells","CLDN8","PanglaoDB","2281"
"Distal tubule cells","SLC12A3","PanglaoDB","2282"
"Distal tubule cells","UMOD","PanglaoDB","2283"
"Distal tubule cells","JAG1","PanglaoDB","2284"
"Distal tubule cells","CALB1","PanglaoDB","2285"
"Distal tubule cells","PVALB","PanglaoDB","2286"
"Distal tubule cells","PGAM2","PanglaoDB","2287"
"Distal tubule cells","WNK4","PanglaoDB","2288"
"Distal tubule cells","SGMS2","PanglaoDB","2289"
"Distal tubule cells","SLC16A7","PanglaoDB","2290"
"Distal tubule cells","LHX1","PanglaoDB","2291"
"Distal tubule cells","ABCA13","PanglaoDB","2292"
"Distal tubule cells","HOXB5OS","PanglaoDB","2293"
"Distal tubule cells","EMX1","PanglaoDB","2294"
"Distal tubule cells","TRPM6","PanglaoDB","2295"
"Distal tubule cells","CWH43","PanglaoDB","2296"
"Distal tubule cells","TRPM7","PanglaoDB","2297"
"Distal tubule cells","UROC1","PanglaoDB","2298"
"Distal tubule cells","TFRC","PanglaoDB","2299"
"Distal tubule cells","LHX1OS","PanglaoDB","2300"
"Distal tubule cells","TSC22D2","PanglaoDB","2301"
"Distal tubule cells","LARP1B","PanglaoDB","2302"
"Distal tubule cells","CLCNKB","PanglaoDB","2303"
"Distal tubule cells","GBAS","PanglaoDB","2304"
"Distal tubule cells","KLHL3","PanglaoDB","2305"
"Distal tubule cells","KLK1","PanglaoDB","2306"
"Distal tubule cells","KCNJ1","PanglaoDB","2307"
"Distal tubule cells","HOXD8","PanglaoDB","2308"
"Distal tubule cells","KL","PanglaoDB","2309"
"Distal tubule cells","EGF","PanglaoDB","2310"
